opr_ymd,ride_ctpv_cd,goff_ctpv_cd,clcln_bzmn_id,vr_card_no,card_se_cd,clcln_bzmn_trfc_mns_cd,rte_id,ride_dt,ride_sttn_id,goff_dt,goff_sttn_id,trnf_cnt,users_type_cd,utztn_nope,utztn_dstnc,brdg_hr,msv_intrpl_yn,query_route_id,query_route_no,query_date,GTX_A_역,대상지역
20241017,41,11,08,41_7031186,2,533,41016018,20241017163115,4111328,20241017170757,4100733,0,01,2,17270,2202,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_705448,2,533,41016018,20241017074632,4111334,20241017083547,4100729,0,01,3,14870,2955,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7172629,2,533,41016018,20241017181321,4111319,20241017191410,4100733,0,01,2,18940,3649,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7193217,2,533,41016018,20241017063913,4115546,20241017073105,4100733,1,01,1,31340,3112,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7220202,2,533,41016018,20241017093405,4111326,20241017101123,4199061,0,01,4,18230,2238,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7277798,2,533,41016018,20241017092609,4111326,20241017100327,4199061,0,01,3,18230,2238,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7336354,2,533,41016018,20241017060551,4111326,20241017065353,4100727,0,01,4,16170,2882,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7448143,1,533,41016018,20241017061707,4111336,20241017064311,4100727,0,01,2,14050,1564,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7476005,2,533,41016018,20241017193731,4111210,20241017200722,4100727,0,01,3,17780,1791,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7481877,1,533,41016018,20241017113653,4111332,20241017115744,4100727,0,01,2,14770,1251,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7485869,1,533,41016018,20241017064631,4111324,20241017075606,4100727,0,01,4,16700,4175,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_752691,2,533,41016018,20241017115449,4111334,20241017122708,4100727,0,01,4,14310,1939,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7554738,1,533,41016018,20241017083505,4111324,20241017085231,4100727,0,01,3,16700,1046,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7571522,1,533,41016018,20241017172016,4111330,20241017173910,4100727,0,01,3,15190,1134,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7596688,2,533,41016018,20241017072252,4111210,20241017073850,4199061,0,01,3,19840,958,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7652394,2,533,41016018,20241017060120,4111324,20241017070008,4100729,0,01,3,17260,3528,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7656732,2,533,41016018,20241017155057,4111330,20241017163630,4100733,0,01,1,16610,2733,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7666348,2,533,41016018,20241017145057,4111334,20241017153611,4100727,0,01,4,14310,2714,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7701480,2,533,41016018,20241017064023,4111324,20241017071616,4100727,0,01,3,16700,2153,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7771950,2,533,41016018,20241017082404,4111322,20241017091143,4100727,0,01,2,17160,2859,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7830766,2,533,41016018,20241017135257,4111334,20241017144631,4100727,0,01,1,14310,3214,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7866927,2,533,41016018,20241017174520,4111313,20241017181345,4100727,0,01,3,19110,1705,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7890673,2,533,41016018,20241017211348,4111336,20241017213340,4100727,0,01,4,14050,1192,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7916469,2,533,41016018,20241017074143,4111328,20241017080822,4100727,0,01,3,15850,1599,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_7937380,2,533,41016018,20241017171257,4111319,20241017173833,4100727,0,01,4,17520,1536,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8012850,2,533,41016018,20241017054331,4111338,20241017055825,4199061,0,01,3,15750,894,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8022770,2,533,41016018,20241017071222,4111328,20241017072755,4100733,0,01,2,17270,933,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8090636,2,533,41016018,20241017125126,4111336,20241017130344,4100727,0,01,2,14050,738,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8096636,2,533,41016018,20241017054911,4111330,20241017060941,4100727,0,01,3,15190,1230,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8198091,2,533,41016018,20241017104527,4111332,20241017111537,4100727,0,01,1,14770,1810,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8272239,2,533,41016018,20241017103055,4111334,20241017110602,4100727,0,01,4,14310,2107,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8281152,2,533,41016018,20241017053659,4177691,20241017062507,4100727,0,01,1,28300,2888,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_831869,2,533,41016018,20241017175404,4111314,20241017184457,4100727,0,01,3,18740,3053,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8392793,2,533,41016018,20241017061121,4111210,20241017065206,4100727,0,01,3,17780,2445,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8427702,2,533,41016018,20241017072137,4111330,20241017075640,4100729,0,01,4,15750,2103,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8515664,2,533,41016018,20241017191047,4111322,20241017195710,4100727,0,01,4,17160,2783,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8560888,2,533,41016018,20241017100630,4111334,20241017105814,4100727,0,01,4,14310,3104,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8597376,2,533,41016018,20241017070244,4178198,20241017080203,4100727,0,01,1,21220,3559,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8599341,2,533,41016018,20241017100324,4111334,20241017105508,4100727,0,01,4,14310,3104,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8743829,2,533,41016018,20241017095823,4111336,20241017102743,4100727,0,01,1,14050,1760,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8770406,2,533,41016018,20241017145307,4111336,20241017153307,4100727,0,01,3,14050,2400,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8819796,2,533,41016018,20241017074639,4111313,20241017083644,4100733,0,01,1,20530,3005,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8932023,2,533,41016018,20241017055801,4111210,20241017063443,4100727,0,01,4,17780,2202,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8936823,2,533,41016018,20241017100116,4111317,20241017102846,4100733,0,01,2,19660,1650,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_8992820,2,533,41016018,20241017074734,4111330,20241017082900,4100727,0,01,1,15190,2486,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9014119,2,533,41016018,20241017071036,4111332,20241017073648,4100727,0,01,3,14770,1572,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9098956,2,533,41016018,20241017163325,4111291,20241017171847,4100727,0,01,3,24600,2722,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9267505,2,533,41016018,20241017220457,4111210,20241017222951,4100733,0,01,2,19200,1494,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9326637,2,533,41016018,20241017055333,4111310,20241017065607,4100727,0,01,4,19430,3754,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9566504,2,533,41016018,20241017154712,4111301,20241017161621,4199061,0,01,2,23950,1749,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9576791,1,533,41016018,20241017122328,4111324,20241017125753,4100727,0,01,3,16700,2065,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_959301,2,533,41016018,20241017132135,4111334,20241017135926,4100729,0,01,3,14870,2271,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_96293,1,533,41016018,20241017210041,4111317,20241017220239,4199061,0,01,4,20300,3718,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9633774,1,533,41016018,20241017160434,4111317,20241017163137,4199061,0,01,1,20300,1623,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9636585,2,533,41016018,20241017141128,4111210,20241017143959,4199061,0,01,4,19840,1711,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_973998,2,533,41016018,20241017054135,4111336,20241017061815,4100727,0,01,4,14050,2200,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9763811,2,533,41016018,20241017071204,4111314,20241017084744,4100727,0,01,3,18740,5740,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9772208,2,533,41016018,20241017083859,4111330,20241017090802,4199061,0,01,2,17250,1743,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9817397,2,533,41016018,20241017150050,4111326,20241017153116,4100727,0,01,2,16170,1826,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9830257,2,533,41016018,20241017155146,4111310,20241017162212,4100727,1,01,4,19430,1826,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9848519,2,533,41016018,20241017155454,4111310,20241017162520,4100727,1,01,2,19430,1826,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9891328,2,533,41016018,20241017223918,4111334,20241017230322,4100727,0,01,1,14310,1444,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9923713,2,533,41016018,20241017142235,4111324,20241017144014,4100727,0,01,4,16700,1059,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9931664,2,533,41016018,20241017171255,4111319,20241017173317,4100733,0,01,2,18940,1222,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9959695,2,533,41016018,20241017143033,4111324,20241017144812,4100727,0,01,2,16700,1059,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_9981829,2,533,41016018,20241017083139,4111328,20241017084632,4100727,0,01,4,15850,893,N,41016018,1082,20241017,대곡역,덕양구
20241017,41,11,08,41_11356378,2,533,41016045,20241017055639,4196170,20241017063359,4111612,0,01,3,16390,2240,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_13257385,2,533,41016045,20241017072909,4106852,20241017083155,4111612,0,01,4,25410,3766,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_14391977,2,533,41016045,20241017081745,4124052,20241017085700,4111612,0,01,4,27070,2355,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_14843534,2,533,41016045,20241017071951,4124052,20241017081146,4111612,0,01,3,27070,3115,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_15151676,2,533,41016045,20241017072152,4124052,20241017074829,4111614,0,01,3,28040,1597,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_15617681,2,533,41016045,20241017072200,4124052,20241017080343,4151586,0,01,3,18110,2503,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_17296742,2,533,41016045,20241017072224,4124052,20241017074837,4111612,0,01,1,27070,1573,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_17296742,2,533,41016045,20241017141924,4124052,20241017144707,4111612,0,01,3,27070,1663,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_17296742,2,533,41016045,20241017183423,4124052,20241017185509,4111612,0,01,3,27070,1246,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_17653938,2,533,41016045,20241017072840,4110807,20241017080258,4151586,0,01,3,15980,2058,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_18439716,1,533,41016045,20241017064015,4111341,20241017071423,4151598,0,01,2,12120,2048,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_19604941,2,533,41016045,20241017072739,4106852,20241017075330,4108423,0,01,1,26800,1551,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_20184063,2,533,41016045,20241017071937,4124052,20241017074124,4108423,0,01,3,28460,1307,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_20464038,2,533,41016045,20241017070205,4177683,20241017073624,4111612,0,01,4,33520,2059,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_20655306,2,533,41016045,20241017123112,4110807,20241017134249,4111612,0,01,4,24940,4297,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_21042186,2,533,41016045,20241017072207,4124052,20241017080350,4111614,0,01,3,28040,2503,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_21063844,2,533,41016045,20241017072222,4124052,20241017080034,4111612,0,01,2,27070,2292,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_21240360,2,533,41016045,20241017073024,4110807,20241017083729,4111612,0,01,3,24940,4025,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_21976152,2,533,41016045,20241017072213,4124052,20241017080705,4111612,0,01,2,27070,2692,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_23383097,2,533,41016045,20241017130818,4111341,20241017134131,4108423,0,01,1,18600,1993,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_23725349,2,533,41016045,20241017103243,4124052,20241017110605,4111612,0,01,4,27070,2002,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_24117203,2,533,41016045,20241017070202,4177683,20241017072407,4151598,0,01,3,28430,1325,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_25322479,2,533,41016045,20241017070413,4177683,20241017075646,4151586,0,01,3,24560,3153,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_25890635,2,533,41016045,20241017072759,4106852,20241017080438,4108423,0,01,1,26800,2199,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_26102559,2,533,41016045,20241017073839,4106852,20241017084005,4111612,0,01,2,25410,3686,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_3153149,1,533,41016045,20241017110931,4118874,20241017114735,4111612,0,01,4,26570,2284,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_4098040,2,533,41016045,20241017070412,4177683,20241017073621,4111612,0,01,1,33520,1929,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_4445192,2,533,41016045,20241017062053,4196170,20241017065135,4111612,0,01,4,16390,1842,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_5277936,2,533,41016045,20241017122402,4196170,20241017131152,4111614,0,01,2,17360,2870,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_5290536,2,533,41016045,20241017123013,4196170,20241017131712,4111612,0,01,1,16390,2819,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_5698533,2,533,41016045,20241017090026,4196170,20241017094308,4111612,0,01,2,16390,2562,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_5813623,2,533,41016045,20241017083713,4196170,20241017085445,4111614,0,01,4,17360,1052,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_6685990,2,533,41016045,20241017051312,4177635,20241017054316,4111612,0,01,3,26010,1804,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_7203365,2,533,41016045,20241017084010,4111341,20241017091402,4111612,0,01,3,17210,2032,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_74222,2,533,41016045,20241017171151,4196170,20241017180105,4111612,0,01,4,16390,2954,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_7588812,2,533,41016045,20241017071923,4124052,20241017073521,4111614,0,01,2,28040,958,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_7769420,2,533,41016045,20241017072037,4124052,20241017080707,4111612,0,01,1,27070,2790,N,41016045,1100,20241017,킨텍스역,일산서구
20241017,41,11,08,41_10002502,1,533,41016027,20241017062608,4196170,20241017070504,4108423,0,01,4,17780,2336,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10004709,1,533,41016027,20241017062735,4110837,20241017071105,4111612,0,01,1,27080,2610,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10017598,2,533,41016027,20241017061727,4110891,20241017070724,4151598,0,01,4,20370,2997,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10020275,2,533,41016027,20241017072831,4111341,20241017081429,4151598,0,01,2,12120,2758,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10041247,2,533,41016027,20241017072831,4111341,20241017082658,4108423,0,01,4,18600,3507,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10072499,2,533,41016027,20241017190121,4110839,20241017193954,4151586,0,01,2,17650,2313,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10072825,2,533,41016027,20241017190208,4110891,20241017194041,4151586,0,01,1,16500,2313,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10107024,2,533,41016027,20241017071742,4111341,20241017080553,4111614,0,01,1,18180,2891,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_1013839,1,533,41016027,20241017063812,4110835,20241017071734,4108423,0,01,1,28700,2362,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10154744,2,533,41016027,20241017071222,4108024,20241017074407,4111612,0,01,2,28800,1905,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10207775,1,533,41016027,20241017095353,4196170,20241017105246,4151598,0,01,4,11300,3533,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10243403,2,533,41016027,20241017093316,4110851,20241017103209,4111612,0,01,1,23200,3533,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10292692,2,533,41016027,20241017064857,4110835,20241017075855,4111612,0,01,4,27310,4198,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10302201,2,533,41016027,20241017075757,4110891,20241017091710,4111612,0,01,3,25460,4753,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10302924,1,533,41016027,20241017171043,4111194,20241017175746,4111612,0,01,1,22710,2823,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10317372,2,533,41016027,20241017073205,4111341,20241017081432,4111612,1,01,1,17210,2547,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10331243,1,533,41016027,20241017075756,4110891,20241017091111,4111612,0,01,4,25460,4395,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10332540,2,533,41016027,20241017172337,4111194,20241017181040,4108423,0,01,3,24100,2823,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10333559,2,533,41016027,20241017062421,4110835,20241017072745,4111612,0,01,1,27310,3804,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10387959,2,533,41016027,20241017180726,4110839,20241017185440,4111612,0,01,1,26610,2834,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10401698,2,533,41016027,20241017164307,4110891,20241017174446,4111612,0,01,2,25460,3699,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10406159,2,533,41016027,20241017164307,4110891,20241017173826,4111612,0,01,1,25460,3319,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10486305,2,533,41016027,20241017061553,4110839,20241017071325,4111612,0,01,2,26610,3452,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10551873,2,533,41016027,20241017092655,4110851,20241017095156,4111614,0,01,4,24170,1501,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10558829,2,533,41016027,20241017165056,4110912,20241017172803,4151586,0,01,1,12820,2227,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10562486,2,533,41016027,20241017070554,4110822,20241017074133,4111612,0,01,3,30240,2139,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10638200,2,533,41016027,20241017072635,4110837,20241017081143,4151598,0,01,3,21990,2708,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10655600,1,533,41016027,20241017220538,4110851,20241017224805,4111612,0,01,1,23200,2547,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10685821,2,533,41016027,20241017092619,4110891,20241017103211,4151598,0,01,1,20370,3952,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10717236,2,533,41016027,20241017073255,4111341,20241017082338,4111612,0,01,2,17210,3043,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10769654,1,533,41016027,20241017134856,4110889,20241017145007,4108423,0,01,3,25720,3671,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10787527,1,533,41016027,20241017055224,4110912,20241017065119,4111614,0,01,2,22750,3535,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10822805,2,533,41016027,20241017084608,4110865,20241017093545,4108423,0,01,4,22560,2977,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10836373,2,533,41016027,20241017102538,4111341,20241017105510,4151598,0,01,2,12120,1772,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10911198,2,533,41016027,20241017100300,4110835,20241017104708,4151598,0,01,2,22220,2648,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10935877,1,533,41016027,20241017112854,4110891,20241017121250,4111612,0,01,2,25460,2636,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_1093710,2,533,41016027,20241017100811,4110851,20241017110930,4111614,0,01,4,24170,3679,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_1093710,2,533,41016027,20241017221608,4110851,20241017230922,4111614,0,01,2,24170,3194,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10956720,2,533,41016027,20241017064509,4111341,20241017073527,4111612,0,01,3,17210,3018,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10980804,2,533,41016027,20241017101457,4110889,20241017105853,4151586,0,01,2,15370,2636,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_10984742,2,533,41016027,20241017064457,4111341,20241017073213,4151598,0,01,4,12120,2836,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_1098910,1,533,41016027,20241017061343,4110851,20241017065305,4108486,0,01,3,25620,2362,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11070636,2,533,41016027,20241017173350,4110912,20241017180106,4151586,0,01,2,12820,1636,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11160496,2,533,41016027,20241017064410,4110924,20241017072618,4151586,0,01,4,19490,2528,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11179247,2,533,41016027,20241017102725,4111341,20241017105725,4151598,0,01,3,12120,1800,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11215748,1,533,41016027,20241017060138,4110865,20241017063658,4108423,0,01,3,22560,2120,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11215748,1,533,41016027,20241017082452,4110865,20241017090925,4108423,0,01,1,22560,2673,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11218293,2,533,41016027,20241017225345,4110851,20241017232511,4108423,0,01,1,24590,1886,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11244350,2,533,41016027,20241017062340,4196170,20241017070817,4111614,0,01,3,17360,2677,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11244350,2,533,41016027,20241017074239,4196170,20241017082819,4111614,0,01,3,17360,2740,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11247640,2,533,41016027,20241017092248,4110851,20241017100821,4111612,0,01,3,23200,2733,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11255521,2,533,41016027,20241017082545,4110824,20241017090834,4151586,0,01,1,20940,2569,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11282613,1,533,41016027,20241017152837,4110889,20241017161219,4151598,0,01,1,19240,2622,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_1128679,2,533,41016027,20241017070309,4110818,20241017073955,4151580,0,01,1,19780,2206,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11307203,2,533,41016027,20241017084233,4111341,20241017090941,4151598,0,01,1,12120,1628,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11328524,1,533,41016027,20241017072551,4110832,20241017084315,4111612,0,01,2,27670,4644,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11335190,2,533,41016027,20241017100817,4110851,20241017104337,4151586,0,01,1,14240,2120,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11344179,2,533,41016027,20241017134102,4111372,20241017141335,4111614,0,01,4,16410,1953,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11373236,2,533,41016027,20241017090432,4110839,20241017100915,4108423,0,01,3,28000,3883,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_11373236,2,533,41016027,20241017174655,4110839,20241017185431,4108423,0,01,1,28000,4056,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
20241017,41,11,08,41_1137883,2,533,41016027,20241017073710,4111341,20241017080823,4151598,1,01,4,12120,1873,N,41016027,1200,20241017,대곡역·킨텍스역,덕양구·일산서구
